,adjectives,century,nouns,poem_id,rhymes,rhyming_adjectives,rhyming_nouns,rhyming_verbs,verbs,words
604,3,xix,7,604,4,0,0,4,5,28
605,50,xix,195,605,108,13,49,29,109,761
606,13,xix,121,606,44,5,27,12,38,332
607,0,xix,7,607,2,0,0,2,5,28
608,38,xix,135,608,76,10,27,28,67,515
609,1,xix,15,609,4,0,2,2,5,38
610,4,xix,28,610,16,2,8,4,10,93
611,8,xix,59,611,22,4,12,5,20,168
612,4,xix,17,612,12,0,6,4,17,95
613,0,xix,6,613,2,0,0,2,4,27
614,54,xix,215,614,156,9,53,63,171,1108
615,1,xix,12,615,8,0,2,3,9,64
616,60,xix,273,616,132,19,73,29,101,877
617,92,xix,372,617,206,17,123,46,167,1386
618,0,xix,9,618,4,0,1,1,7,39
619,20,xix,67,619,32,6,23,2,12,186
620,2,xix,4,620,2,0,0,2,4,20
621,3,xix,21,621,2,0,1,0,3,49
622,0,xix,7,622,4,0,0,2,5,48
623,18,xix,89,623,70,10,27,14,65,413
624,7,xix,15,624,4,2,1,1,4,42
625,10,xix,68,625,26,2,19,4,18,174
626,35,xix,204,626,106,8,70,16,102,677
627,12,xix,60,627,34,1,19,10,26,209
628,54,xix,198,628,98,17,50,25,82,606
629,1,xix,12,629,2,0,0,0,2,27
630,50,xix,233,630,118,9,70,26,99,732
631,0,xix,6,631,2,0,0,0,0,25
632,46,xix,111,632,60,14,26,15,41,403
633,27,xix,83,633,40,16,20,2,19,264
634,18,xix,136,634,128,5,71,31,54,453
635,76,xix,302,635,164,14,94,40,137,1090
636,20,xix,68,636,66,1,31,30,43,295
637,1,xix,12,637,8,0,3,1,7,59
638,19,xix,88,638,44,7,18,18,46,291
639,2,xix,11,639,6,0,1,3,6,57
640,45,xix,198,640,108,13,46,45,94,746
641,0,xix,9,641,2,0,1,1,3,25
642,0,xix,3,642,4,0,0,4,10,41
643,138,xix,522,643,292,37,175,57,207,1953
644,13,xix,60,644,24,2,22,0,17,151
645,1,xix,11,645,4,0,2,2,2,27
646,1,xix,8,646,2,0,1,1,1,23
647,3,xix,16,647,4,1,0,3,4,38
648,16,xix,43,648,20,4,8,6,14,138
649,161,xix,622,649,420,21,127,233,477,2715
650,3,xix,25,650,8,0,2,6,9,67
651,1,xix,12,651,2,0,1,1,2,27
652,5,xix,19,652,10,0,3,6,11,80
653,2,xix,8,653,2,0,0,2,6,30
654,15,xix,63,654,26,9,16,1,14,169
655,1,xix,15,655,4,0,3,1,2,38
656,41,xix,150,656,100,14,37,35,96,687
657,3,xix,18,657,8,0,5,3,11,71
658,43,xix,154,658,72,9,33,25,64,528
659,5,xix,30,659,12,2,6,2,6,103
660,2,xix,15,660,2,0,0,2,3,36
661,26,xix,112,661,60,8,39,8,52,423
662,106,xix,377,662,202,15,122,39,158,1413
663,23,xix,65,663,34,9,18,6,20,225
664,24,xix,67,664,36,7,16,7,26,249
665,21,xix,55,665,26,4,8,9,30,198
666,52,xix,150,666,70,15,39,10,54,454
667,16,xix,78,667,36,1,21,9,30,233
668,14,xix,53,668,18,0,15,2,4,131
669,43,xix,208,669,100,10,63,16,93,727
670,70,xix,159,670,84,17,49,8,52,561
671,19,xix,47,671,22,4,13,4,14,153
672,5,xix,8,672,4,2,1,1,5,45
673,35,xix,112,673,54,6,31,12,38,376
674,7,xix,10,674,2,1,1,0,5,39
675,48,xix,209,675,110,13,58,25,96,760
676,9,xix,49,676,24,3,13,5,17,181
677,11,xix,31,677,14,3,7,3,10,118
678,37,xix,117,678,60,5,35,14,44,411
679,3,xix,18,679,8,0,5,3,8,71
680,84,xix,260,680,130,24,82,15,93,901
681,100,xix,255,681,126,22,73,21,79,843
682,7,xix,18,682,4,0,3,1,4,51
683,37,xix,118,683,74,7,49,6,57,537
684,9,xix,23,684,20,2,5,2,10,99
685,11,xix,41,685,20,1,12,4,14,130
686,36,xix,218,686,152,12,69,51,178,1047
687,0,xix,7,687,2,0,0,1,5,28
688,0,xix,6,688,4,0,1,2,6,48
689,1,xix,12,689,6,0,4,2,6,39
690,1,xix,7,690,4,0,1,2,3,30
691,18,xix,49,691,44,3,21,13,21,176
692,0,xix,5,692,2,0,1,0,2,17
693,5,xix,48,693,28,0,7,17,41,200
694,3,xix,22,694,14,0,7,3,13,116
695,54,xix,241,695,138,16,83,28,118,896
696,0,xix,5,696,2,0,1,0,5,33
697,34,xix,164,697,116,5,49,50,120,793
698,41,xix,127,698,74,9,29,31,60,463
699,0,xix,4,699,2,0,0,2,5,30
700,1,xix,10,700,2,0,0,2,4,27
701,16,xix,74,701,52,4,21,16,41,322
702,12,xix,30,702,22,2,7,3,22,158
703,3,xix,12,703,4,0,2,2,4,36
704,12,xix,67,704,42,2,21,17,47,337
705,36,xix,108,705,42,3,27,11,39,296
706,6,xix,31,706,4,0,4,0,1,63
707,5,xix,20,707,2,0,2,0,4,51
708,5,xix,23,708,10,1,4,4,7,72
709,4,xix,22,709,4,0,4,0,2,47
710,3,xix,18,710,10,2,4,4,10,61
711,2,xix,11,711,2,1,1,0,3,37
712,8,xix,28,712,4,1,2,1,3,61
713,6,xix,27,713,12,0,5,5,13,73
714,3,xix,16,714,4,0,3,1,2,43
715,4,xix,27,715,10,2,6,0,8,80
716,0,xix,18,716,4,0,2,2,6,43
717,3,xix,27,717,12,0,5,6,11,77
718,0,xix,27,718,4,0,4,0,3,51
719,3,xix,29,719,4,0,2,2,3,53
720,4,xix,23,720,6,2,3,1,6,62
721,34,xix,98,721,42,8,30,1,17,254
722,5,xix,23,722,10,2,5,3,9,64
723,1,xix,15,723,4,0,4,0,1,33
724,7,xix,56,724,40,4,24,8,37,229
725,4,xix,15,725,0,0,0,0,2,60
726,3,xix,22,726,0,0,0,0,9,70
727,7,xix,35,727,28,1,13,9,32,183
728,4,xix,38,728,0,0,0,0,20,134
729,191,xix,635,729,508,61,237,121,406,2664
730,7,xix,22,730,10,5,2,2,9,84
731,10,xix,60,731,30,5,17,7,25,184
732,18,xix,47,732,40,9,14,12,33,213
733,4,xix,16,733,0,0,0,0,4,64
734,1,xix,38,734,16,0,12,4,6,122
735,1,xix,16,735,10,1,1,6,12,58
736,0,xix,37,736,14,0,14,0,1,76
737,1,xix,11,737,4,0,1,3,4,39
738,46,xix,153,738,84,9,50,14,61,536
739,4,xix,27,739,20,2,11,2,19,125
740,2,xix,12,740,4,2,1,1,4,40
741,1,xix,10,741,4,0,3,0,0,22
742,47,xix,94,742,58,11,39,6,36,327
743,30,xix,88,743,62,8,31,14,51,363
744,14,xix,45,744,24,0,17,2,14,149
745,2,xix,31,745,16,3,8,2,10,89
746,28,xix,103,746,50,2,39,4,42,334
747,0,xix,13,747,8,0,4,4,9,45
748,9,xix,57,748,46,0,23,16,39,267
749,16,xix,56,749,36,4,23,5,17,191
750,0,xix,6,750,4,0,3,1,3,24
751,2,xix,11,751,6,2,4,0,2,35
752,2,xix,10,752,4,0,3,0,2,35
753,2,xix,7,753,4,0,2,2,7,31
754,27,xix,119,754,72,4,56,6,42,400
755,1,xix,6,755,2,0,1,0,2,24
756,0,xix,6,756,2,0,1,0,0,24
757,75,xix,291,757,180,19,92,29,144,1283
758,2,xix,13,758,6,1,4,1,3,35
759,0,xix,17,759,4,1,2,1,2,44
760,9,xix,37,760,14,0,13,1,8,113
761,17,xix,60,761,28,4,17,1,25,226
762,4,xix,26,762,14,0,12,1,10,83
763,0,xix,13,763,4,0,0,0,1,38
764,4,xix,15,764,6,2,2,2,4,48
765,2,xix,7,765,2,0,1,0,1,26
766,3,xix,12,766,4,0,3,1,4,38
767,8,xix,33,767,28,8,16,1,11,153
768,11,xix,26,768,12,1,8,2,9,81
769,12,xix,21,769,14,5,5,3,8,80
770,12,xix,40,770,30,5,7,8,14,173
771,9,xix,26,771,20,2,8,10,17,117
772,33,xix,87,772,52,2,25,9,35,312
773,13,xix,46,773,24,3,19,2,19,159
774,34,xix,102,774,54,10,23,13,36,348
775,5,xix,21,775,10,0,4,3,10,71
776,10,xix,18,776,12,5,3,1,7,82
777,7,xix,10,777,6,0,4,2,4,41
778,36,xix,109,778,54,5,34,9,45,353
779,11,xix,37,779,26,3,11,6,19,146
780,22,xix,69,780,36,9,21,6,22,213
781,12,xix,63,781,48,1,22,14,37,275
782,10,xix,52,782,30,1,16,8,32,224
783,1,xix,28,783,12,0,7,4,10,97
784,3,xix,25,784,14,0,4,9,15,92
785,2,xix,17,785,10,0,6,1,8,75
786,32,xix,90,786,48,10,21,9,32,296
787,48,xix,119,787,58,5,35,14,43,374
788,43,xix,148,788,76,14,48,12,31,478
789,6,xix,24,789,12,0,8,3,12,84
790,14,xix,51,790,24,3,12,7,15,139
791,5,xix,39,791,32,2,17,13,28,152
792,3,xix,18,792,10,1,3,6,5,67
793,2,xix,29,793,16,0,7,7,21,122
794,9,xix,64,794,40,1,14,14,30,268
795,6,xix,12,795,8,0,3,1,8,62
796,5,xix,34,796,24,0,12,12,11,135
797,6,xix,16,797,18,5,5,7,16,99
798,4,xix,24,798,12,1,5,5,12,88
799,4,xix,18,799,10,0,4,6,11,60
800,22,xix,46,800,28,1,18,8,21,166
801,9,xix,64,801,30,3,13,12,15,161
802,11,xix,68,802,32,3,20,8,24,199
803,12,xix,31,803,26,8,10,6,12,124
804,11,xix,46,804,24,1,12,11,21,148
805,4,xix,28,805,12,0,4,6,11,95
806,7,xix,26,806,12,0,9,3,8,71
807,17,xix,20,807,18,9,3,6,9,99
808,17,xix,49,808,26,7,13,4,12,138
809,23,xix,137,809,98,7,41,39,78,554
810,7,xix,31,810,14,1,5,8,16,93
811,16,xix,37,811,20,5,9,5,15,122
812,19,xix,47,812,16,3,9,3,18,131
813,10,xix,21,813,12,3,5,3,8,75
814,8,xix,50,814,20,0,12,8,14,139
815,7,xix,55,815,32,1,16,13,30,187
816,15,xix,39,816,24,3,19,1,16,134
817,9,xix,20,817,14,6,5,2,10,86
818,5,xix,29,818,14,1,5,6,11,89
819,2,xix,39,819,24,1,9,9,21,159
820,20,xix,102,820,60,7,27,23,42,323
821,1,xix,15,821,12,0,5,3,13,77
822,23,xix,76,822,36,5,23,6,15,195
823,16,xix,19,823,16,6,4,6,13,96
824,2,xix,37,824,18,0,8,8,14,103
825,1,xix,8,825,4,0,2,2,6,36
826,4,xix,14,826,8,1,4,2,4,51
827,395,xix,2377,827,2506,156,1086,1009,1615,10540
828,3,xix,14,828,4,0,1,3,4,34
829,13,xix,52,829,28,5,20,1,7,127
830,13,xix,38,830,26,5,12,6,8,108
831,9,xix,13,831,4,1,1,1,3,44
832,5,xix,13,832,2,2,0,0,0,34
833,1,xix,6,833,2,0,2,0,3,17
834,15,xix,34,834,30,7,12,6,12,119
835,12,xix,39,835,20,3,10,4,18,140
836,0,xix,9,836,2,0,0,2,3,26
837,0,xix,19,837,8,0,6,2,10,60
838,27,xix,80,838,40,4,23,10,37,267
839,3,xix,32,839,18,2,13,1,10,99
840,12,xix,45,840,14,2,9,3,10,115
841,44,xix,198,841,92,12,54,19,73,610
842,4,xix,24,842,8,0,6,1,3,58
843,3,xix,19,843,6,1,5,0,2,41
844,36,xix,174,844,70,8,42,15,66,508
845,7,xix,20,845,8,2,4,0,4,57
846,58,xix,139,846,80,14,43,12,67,505
847,5,xix,4,847,2,2,0,0,1,26
848,75,xix,169,848,102,17,50,13,75,628
849,65,xix,179,849,98,14,56,10,75,596
850,27,xix,78,850,48,11,14,15,40,312
851,10,xix,34,851,14,0,8,4,9,99
852,10,xix,16,852,12,3,7,2,9,59
853,93,xix,250,853,128,21,78,13,70,805
854,3,xix,14,854,6,0,3,2,2,31
855,10,xix,30,855,18,0,10,5,18,116
856,51,xix,125,856,60,10,38,4,34,383
857,9,xix,15,857,6,3,3,0,5,49
858,131,xix,353,858,186,36,103,29,132,1214
859,10,xix,38,859,20,3,10,3,17,138
860,18,xix,68,860,44,4,16,16,26,217
861,21,xix,59,861,24,0,19,3,22,176
862,28,xix,80,862,36,7,21,6,29,243
863,10,xix,31,863,18,4,10,2,18,144
864,23,xix,66,864,28,2,20,6,16,195
865,3,xix,12,865,2,0,1,1,0,25
866,6,xix,22,866,12,1,6,2,10,71
867,21,xix,106,867,60,3,44,10,44,370
868,12,xix,65,868,28,0,25,3,25,224
869,17,xix,68,869,48,7,27,9,32,272
870,21,xix,93,870,40,4,27,5,41,336
871,2,xix,17,871,8,0,4,4,11,74
872,13,xix,64,872,40,4,25,6,20,255
873,17,xix,59,873,40,2,24,6,35,271
874,43,xix,167,874,144,8,67,41,119,797
875,31,xix,90,875,60,18,27,12,43,397
876,11,xix,75,876,48,5,32,7,22,265
877,20,xix,99,877,54,11,31,4,31,330
878,10,xix,91,878,60,0,34,19,45,334
879,47,xix,165,879,82,11,45,18,77,627
880,14,xix,56,880,42,7,20,10,28,218
881,16,xix,101,881,64,3,34,13,34,357
882,2,xix,28,882,14,3,9,0,10,91
883,34,xix,176,883,120,17,71,20,62,582
884,13,xix,96,884,96,12,55,19,73,431
885,19,xix,50,885,30,5,20,3,20,244
886,6,xix,23,886,12,2,4,4,18,100
887,22,xix,110,887,50,3,31,10,65,406
888,18,xix,69,888,36,4,24,4,37,306
889,19,xix,64,889,40,2,25,8,39,311
890,7,xix,24,890,10,1,8,0,7,85
891,15,xix,72,891,64,5,34,13,39,333
892,7,xix,43,892,24,0,15,3,16,155
893,8,xix,31,893,22,5,11,2,23,142
894,10,xix,44,894,40,4,18,7,27,189
895,22,xix,62,895,28,2,16,7,26,217
896,33,xix,102,896,54,4,35,9,44,421
897,30,xix,122,897,84,13,44,20,80,629
898,6,xix,21,898,18,8,5,5,7,72
899,9,xix,36,899,26,0,15,7,16,145
900,25,xix,82,900,40,6,26,8,39,275
901,5,xix,15,901,8,4,2,2,6,47
902,33,xix,68,902,44,6,25,7,30,267
903,25,xix,50,903,26,6,13,6,15,181
904,132,xix,400,904,252,38,168,23,186,1683
905,48,xix,113,905,102,31,53,15,50,435
906,2,xix,34,906,12,0,11,1,12,102
907,9,xix,51,907,34,2,19,9,31,212
908,5,xix,26,908,12,0,9,3,8,81
909,15,xix,61,909,42,11,22,3,32,276
910,15,xix,51,910,32,4,19,8,19,180
911,12,xix,64,911,30,4,20,5,23,205
912,19,xix,76,912,48,6,30,10,43,292
913,1,xix,34,913,30,3,16,3,7,98
914,7,xix,51,914,36,1,26,5,25,214
915,48,xix,144,915,72,19,42,10,67,536
916,47,xix,166,916,132,10,68,39,96,711
917,4,xix,32,917,18,0,9,5,12,108
918,6,xix,28,918,16,1,9,5,23,122
919,6,xix,29,919,18,4,11,3,14,128
920,13,xix,51,920,32,3,22,0,23,177
921,9,xix,30,921,12,3,9,0,4,96
922,19,xix,52,922,28,3,19,4,19,167
923,14,xix,36,923,20,2,12,5,19,143
924,8,xix,29,924,20,5,11,3,7,94
925,6,xix,32,925,12,2,6,1,11,109
926,8,xix,36,926,18,0,12,1,8,120
927,15,xix,34,927,16,1,12,1,9,111
928,12,xix,20,928,12,0,7,2,3,67
929,60,xix,167,929,90,15,52,15,58,607
930,4,xix,18,930,12,1,8,1,7,66
931,8,xix,33,931,16,3,8,2,14,117
932,5,xix,37,932,16,2,8,4,19,121
933,34,xix,112,933,58,10,37,6,37,384
934,35,xix,77,934,36,6,17,10,31,276
935,24,xix,58,935,38,9,17,5,23,249
936,13,xix,46,936,20,5,11,3,9,141
937,20,xix,51,937,26,7,14,1,9,170
938,20,xix,88,938,40,3,27,3,26,274
939,17,xix,78,939,32,4,22,6,28,224
940,12,xix,54,940,28,4,18,2,22,191
941,13,xix,32,941,24,2,12,6,22,155
942,4,xix,20,942,10,0,2,3,6,61
943,0,xix,13,943,2,0,2,0,1,25
944,8,xix,25,944,20,5,10,4,6,100
945,4,xix,11,945,4,1,3,0,0,34
946,20,xix,38,946,28,11,14,0,9,129
947,2,xix,17,947,12,0,4,5,9,84
948,0,xix,8,948,4,0,1,3,2,29
949,4,xix,15,949,12,4,3,3,5,50
950,11,xix,27,950,24,4,9,7,12,118
951,5,xix,37,951,28,0,15,12,21,111
952,5,xix,22,952,16,2,13,0,6,77
953,3,xix,8,953,4,0,3,0,3,28
954,1,xix,5,954,2,0,2,0,2,21
955,3,xix,17,955,8,0,2,5,8,68
956,0,xix,11,956,2,0,2,0,1,29
957,3,xix,20,957,10,2,3,4,10,70
958,6,xix,18,958,8,0,7,0,6,64
959,2,xix,18,959,8,0,3,4,14,77
960,20,xix,40,960,16,1,11,3,7,109
961,4,xix,22,961,8,2,2,0,3,77
962,1,xix,9,962,8,0,0,7,19,95
963,5,xix,29,963,12,2,7,2,10,92
964,25,xix,83,964,44,7,26,5,34,301
965,16,xix,41,965,22,4,12,2,12,164
966,9,xix,23,966,12,2,7,2,10,92
967,1,xix,14,967,6,0,4,2,8,65
968,9,xix,19,968,12,1,8,2,9,80
969,7,xix,37,969,12,1,7,1,8,92
970,1,xix,20,970,6,0,3,1,12,65
971,6,xix,23,971,8,0,4,0,7,77
972,17,xix,47,972,24,7,12,4,12,151
973,10,xix,28,973,12,0,7,3,10,97
974,7,xix,35,974,16,5,10,1,9,93
975,2,xix,22,975,12,1,6,3,8,61
976,6,xix,25,976,10,1,7,2,11,95
977,1,xix,7,977,10,1,5,4,15,76
978,2,xix,20,978,8,0,4,0,9,84
979,10,xix,36,979,16,0,12,1,11,107
980,3,xix,16,980,8,0,3,4,5,64
981,27,xix,52,981,24,8,10,6,17,156
982,5,xix,29,982,16,0,6,7,21,133
983,1,xix,24,983,8,1,4,2,14,75
984,0,xix,13,984,6,1,5,0,2,50
985,12,xix,23,985,12,1,6,4,7,77
986,3,xix,20,986,8,0,3,1,10,83
987,9,xix,33,987,20,3,6,7,22,140
988,6,xix,16,988,8,0,5,2,4,73
989,5,xix,20,989,8,0,5,3,8,54
990,9,xix,36,990,20,5,7,7,18,128
991,15,xix,27,991,10,4,6,0,6,86
992,2,xix,22,992,18,0,6,6,7,95
993,13,xix,45,993,28,3,17,4,34,208
994,5,xix,27,994,12,0,11,1,13,108
995,8,xix,18,995,6,1,4,1,1,53
996,7,xix,19,996,8,2,4,1,9,57
997,6,xix,36,997,14,0,9,5,13,127
998,11,xix,41,998,18,3,12,1,17,134
999,13,xix,46,999,20,3,13,2,16,146
1000,15,xix,32,1000,12,1,7,1,8,99
1001,4,xix,16,1001,16,1,7,3,19,100
1002,10,xix,21,1002,12,0,8,3,11,83
1003,4,xix,25,1003,12,0,7,4,14,105
1004,8,xix,24,1004,8,0,4,2,8,66
1005,8,xix,25,1005,12,3,7,1,5,66
1006,10,xix,15,1006,6,2,2,2,5,54
1007,2,xix,21,1007,10,0,4,5,4,53
1008,28,xix,175,1008,110,7,62,30,98,749
1009,12,xix,42,1009,16,1,11,2,8,124
1010,11,xix,25,1010,10,2,7,1,15,99
1011,12,xix,36,1011,18,3,9,2,10,124
1012,25,xix,93,1012,46,4,33,5,31,305
1013,6,xix,22,1013,6,2,3,1,4,65
1014,7,xix,24,1014,12,1,4,4,8,92
1015,7,xix,30,1015,12,1,9,2,4,77
1016,4,xix,21,1016,10,0,6,1,8,75
1017,9,xix,32,1017,10,2,7,1,6,85
1018,7,xix,23,1018,8,1,4,1,14,82
1019,5,xix,27,1019,18,1,9,5,15,117
1020,11,xix,18,1020,8,3,4,0,3,72
1021,10,xix,27,1021,12,1,9,2,8,90
1022,15,xix,40,1022,18,0,13,2,7,132
1023,4,xix,23,1023,14,0,10,1,10,80
1024,4,xix,11,1024,12,5,1,2,13,79
1025,10,xix,20,1025,14,5,5,4,6,73
1026,10,xix,64,1026,34,2,18,11,34,248
1027,1,xix,18,1027,8,0,7,0,3,51
1028,7,xix,31,1028,18,1,13,3,13,104
1029,30,xix,88,1029,66,7,27,21,61,503
1030,6,xix,25,1030,8,1,6,0,6,67
1031,6,xix,35,1031,16,1,5,4,22,142
1032,3,xix,21,1032,12,0,4,4,8,92
1033,35,xix,150,1033,94,4,66,13,94,654
1034,9,xix,20,1034,8,2,4,2,11,74
1035,1,xix,10,1035,2,2,0,0,0,29
1036,5,xix,12,1036,6,1,2,0,0,45
1037,70,xix,302,1037,144,14,89,28,108,924
1038,10,xix,23,1038,26,12,7,7,9,82
1039,2,xix,20,1039,12,0,7,4,11,67
1040,1,xix,11,1040,2,0,0,0,4,44
1041,6,xix,39,1041,14,2,3,7,16,137
1042,0,xix,8,1042,4,0,1,2,5,36
1043,1,xix,7,1043,2,0,0,2,7,35
1044,2,xix,14,1044,4,1,2,0,2,42
1045,0,xix,11,1045,2,0,0,2,4,27
1046,5,xix,11,1046,4,0,0,0,3,44
1047,2,xix,12,1047,2,1,0,1,1,37
1048,0,xix,11,1048,2,1,1,0,0,36
1049,0,xix,21,1049,2,0,2,0,2,42
1050,2,xix,7,1050,2,0,0,0,4,31
1051,7,xix,13,1051,4,2,0,0,3,48
1052,1,xix,11,1052,2,0,1,1,0,34
1053,3,xix,12,1053,2,0,1,0,2,30
1054,0,xix,5,1054,2,0,0,2,10,33
1055,4,xix,14,1055,6,0,2,3,15,80
1056,0,xix,13,1056,2,0,1,0,5,34
1057,2,xix,16,1057,4,0,2,2,3,44
1058,10,xix,37,1058,32,0,13,15,19,142
1059,1,xix,16,1059,4,0,2,2,6,47
1060,3,xix,18,1060,2,0,2,0,2,39
1061,3,xix,19,1061,2,0,1,1,5,51
1062,6,xix,16,1062,2,0,0,0,2,46
1063,2,xix,15,1063,8,0,5,3,6,51
1064,7,xix,28,1064,6,0,2,3,7,100
1065,3,xix,14,1065,2,0,1,1,1,40
1066,77,xix,249,1066,128,16,55,34,106,886
1067,4,xix,11,1067,2,0,0,0,1,36
1068,2,xix,19,1068,10,0,3,6,7,56
1069,6,xix,50,1069,24,2,13,8,20,163
1070,7,xix,11,1070,6,1,0,2,3,70
1071,6,xix,54,1071,42,1,18,14,36,258
1072,4,xix,25,1072,16,0,7,5,8,83
1073,5,xix,25,1073,12,2,6,3,13,75
1074,3,xix,15,1074,10,0,3,2,8,78
1075,18,xix,34,1075,32,12,11,7,14,139
1076,11,xix,32,1076,16,2,4,5,13,113
1077,10,xix,59,1077,30,1,15,5,22,210
1078,8,xix,69,1078,30,2,23,4,22,193
1079,20,xix,74,1079,36,5,17,10,34,236
1080,8,xix,21,1080,14,5,7,1,10,106
1081,9,xix,28,1081,12,0,6,4,8,93
1082,1,xix,7,1082,2,0,2,0,3,17
1083,6,xix,41,1083,16,3,8,4,8,105
1084,2,xix,23,1084,12,0,6,4,17,99
1085,11,xix,30,1085,24,0,18,0,32,161
1086,28,xix,94,1086,40,5,22,5,32,326
1087,9,xix,49,1087,16,3,11,1,13,133
1088,3,xix,24,1088,10,2,6,2,7,61
1089,12,xix,17,1089,12,1,5,3,11,83
1090,12,xix,52,1090,32,3,11,11,30,187
1091,4,xix,19,1091,12,1,3,5,17,82
1092,10,xix,57,1092,20,3,17,0,10,149
1093,2,xix,13,1093,6,1,2,0,4,58
1094,13,xix,27,1094,10,0,7,0,1,72
1095,1,xix,5,1095,4,0,0,0,3,30
1096,1,xix,6,1096,2,0,1,0,0,19
1097,4,xix,27,1097,10,0,10,0,6,88
1098,6,xix,31,1098,20,3,4,2,12,132
1099,14,xix,41,1099,22,5,12,2,15,135
1100,6,xix,26,1100,12,3,3,2,13,106
1101,7,xix,17,1101,8,2,6,0,4,57
1102,45,xix,162,1102,124,15,52,36,107,713
1103,5,xix,20,1103,12,3,6,2,4,56
1104,12,xix,27,1104,18,6,7,2,12,108
1105,0,xix,9,1105,2,0,0,2,3,22
1106,5,xix,22,1106,12,2,5,2,18,93
1107,39,xix,119,1107,60,8,37,9,44,374
1108,34,xix,113,1108,60,7,32,11,42,373
1109,11,xix,30,1109,28,3,15,7,26,170
1110,10,xix,38,1110,28,4,13,6,31,174
1111,7,xix,22,1111,18,0,7,4,18,136
1112,22,xix,73,1112,38,12,20,2,24,230
1113,1,xix,17,1113,10,1,8,0,6,52
1114,8,xix,25,1114,12,1,8,1,8,89
1115,7,xix,17,1115,12,2,3,3,12,99
1116,27,xix,72,1116,54,11,24,8,28,314
1117,8,xix,25,1117,12,0,9,1,12,96
1118,8,xix,13,1118,12,3,5,2,4,65
1119,14,xix,48,1119,30,3,12,7,32,222
1120,17,xix,41,1120,24,2,15,2,19,165
1121,11,xix,47,1121,28,5,13,4,22,178
1122,10,xix,35,1122,18,1,14,0,18,135
1123,6,xix,26,1123,14,1,7,3,17,108
1124,26,xix,52,1124,26,8,12,1,16,181
1125,11,xix,44,1125,22,4,12,4,11,145
1126,30,xix,79,1126,48,16,17,5,26,340
1127,14,xix,49,1127,28,1,12,4,24,194
1128,17,xix,49,1128,20,2,12,3,9,139
1129,6,xix,19,1129,14,1,5,3,14,101
1130,22,xix,59,1130,30,9,17,1,24,224
1131,5,xix,14,1131,8,0,6,2,8,49
1132,5,xix,7,1132,4,2,2,0,6,35
1133,10,xix,40,1133,24,2,17,0,15,148
1134,5,xix,15,1134,14,1,5,5,17,86
1135,7,xix,36,1135,26,3,10,9,27,186
1136,7,xix,38,1136,20,4,13,0,6,99
1137,9,xix,39,1137,20,3,14,2,14,123
1138,12,xix,40,1138,22,5,11,2,15,119
1139,1,xix,20,1139,10,0,7,2,10,61
1140,4,xix,23,1140,12,0,7,3,7,66
1141,25,xix,39,1141,18,4,10,2,12,148
1142,10,xix,38,1142,24,3,15,3,11,107
1143,10,xix,35,1143,14,3,9,1,11,104
1144,6,xix,23,1144,12,1,4,6,25,102
1145,1,xix,10,1145,6,0,2,4,8,37
1146,5,xix,15,1146,4,2,1,1,2,37
1147,7,xix,21,1147,14,6,4,2,7,72
1148,11,xix,31,1148,20,2,5,10,12,106
1149,10,xix,16,1149,10,1,5,0,6,61
1150,8,xix,28,1150,20,6,9,5,11,88
1151,2,xix,16,1151,8,1,6,0,8,57
1152,6,xix,12,1152,12,0,4,7,12,71
1153,7,xix,68,1153,38,2,20,13,35,223
1154,12,xix,36,1154,16,2,11,3,8,94
1155,3,xix,12,1155,10,0,7,1,4,52
1156,2,xix,8,1156,4,0,1,3,4,29
1157,11,xix,22,1157,14,3,6,3,10,82
1158,5,xix,21,1158,12,0,10,0,7,66
1159,8,xix,29,1159,16,0,8,7,8,77
1160,8,xix,32,1160,12,2,8,1,6,81
1161,3,xix,30,1161,10,1,4,2,6,78
1162,7,xix,27,1162,20,0,10,8,15,98
1163,1,xix,7,1163,2,0,1,1,3,19
1164,0,xix,13,1164,8,0,8,0,3,41
1165,0,xix,17,1165,4,0,2,2,3,41
1166,2,xix,9,1166,2,0,2,0,2,19
1167,2,xix,11,1167,6,1,4,1,5,40
1168,3,xix,5,1168,2,0,2,0,0,19
1169,53,xix,164,1169,86,11,39,24,54,542
1170,3,xix,7,1170,4,0,1,2,2,26
1171,22,xix,97,1171,72,2,38,19,44,331
1172,36,xix,143,1172,88,12,39,26,71,493
1173,6,xix,46,1173,54,2,27,13,10,143
1174,0,xix,5,1174,2,0,1,1,6,22
1175,8,xix,28,1175,20,1,9,9,22,131
1176,304,xix,924,1176,654,79,369,146,315,2696
1177,65,xix,251,1177,114,20,61,24,66,720
1178,1,xix,3,1178,4,0,3,0,3,25
1179,57,xix,129,1179,70,25,27,15,43,396
1180,11,xix,45,1180,32,0,15,10,26,153
1181,119,xix,349,1181,236,34,139,46,100,1019
1182,0,xix,13,1182,4,0,2,2,3,32
1183,143,xix,535,1183,436,28,194,135,302,2071
1184,2,xix,17,1184,4,0,4,0,2,58
1185,2,xix,4,1185,2,0,2,0,1,14
1186,8,xix,68,1186,56,4,38,11,23,243
1187,3,xix,4,1187,2,0,0,2,4,16
1188,3,xix,6,1188,2,0,1,0,0,19
1189,22,xix,111,1189,88,11,47,22,49,825
1190,3,xix,2,1190,4,2,0,0,2,21
1191,247,xix,830,1191,610,51,312,162,315,2593
